id,timestamp,symbol,signal,probability,confidence,price,features_json,executed
11,2025-11-04 00:02:43.960459,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9997715030554543,HIGH,4002.9,"[[0.0, 0.0, 49.747779801742716, -1.4787627982141203, 47.08004574047092, -1.4787627982141203, -1.418826051754465, 28.181818181818254, 20.043818643445192, -0.007494004796160247, -0.13222893069207986, -8.599999999999909, -0.0008747729812425473, -0.0007595896882991079, 0.002723025806290462, 0.005520997276974171, 1.0, 0.0007810660281022408, -28.91126999999998, 7.270465714455226, 0.008165516098391896, 1.0, 0.0, 0.0, 100.0]]",0
12,2025-11-04 00:07:03.177534,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.99978493911718,HIGH,4001.8,"[[0.0, 0.0, 49.49738226958155, -1.56651208596395, 46.28658143762459, -1.56651208596395, -1.489025481954329, 27.070707070707233, 19.673448273074854, -0.034972022382084855, -0.1596726710243912, -9.699999999999818, -0.001124401392843748, -0.00102342442742352, 0.0024488979959018894, 0.005797391173971667, 1.0, 0.09988844881234578, -29.36677999999998, 7.31046571445522, 0.008221040621202224, 1.0, 0.0, 0.0, 0.0]]",0
13,2025-11-04 00:22:04.370377,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998905485530102,HIGH,4006.1,"[[0.0, 0.0, 50.449828876009065, -1.2795189802059213, 49.59127262463276, -1.2795189802059213, -0.9786604674856818, 35.95959595959585, 28.19421205924266, 0.12246326102169913, -0.365598885793883, -9.0, -7.325838374694237e-05, 4.199503304773248e-05, 0.0035196325603454506, 0.0047178053468460825, 1.0, 0.12231884495897109, -27.419782999999985, 7.27461633558159, 0.007988317792385919, 1.0, 0.0, 0.0, 0.0]]",0
14,2025-11-04 00:37:04.888236,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9997925995577114,HIGH,4001.4,"[[0.0, 0.0, 49.201380354864966, -1.503407526078263, 46.10505076984293, -1.503407526078263, -0.9598920009053136, 34.84848484848483, 33.03030303030298, 0.15017269860340132, -0.586335403726701, -14.299999999999727, -0.0011311325602077445, -0.001077683938800685, 0.0023491777877743016, 0.005897935722497103, 1.0, 0.05389172772383734, -27.59055299999998, 7.12943779409975, 0.007869681265383174, 1.0, 0.0, 0.0, 100.0]]",0
15,2025-11-04 00:52:05.180878,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998329998587673,HIGH,4001.5,"[[0.0, 0.0, 49.68916460576448, -1.6408699670250826, 46.17877943524858, -1.6408699670250826, -0.8789677980301067, 33.333333333333314, 34.71380471380466, 0.0725253838843587, -0.1372597953581245, -8.300000000000182, -0.0010077445866691695, -0.001000353433848585, 0.0023741097088591776, 0.005872797700862176, 1.0, 0.02586455153887743, -28.620459999999976, 6.653643133534004, 0.007945088025657342, 1.0, 0.0, 0.0, 100.0]]",0
16,2025-11-04 01:07:05.520782,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998034629315979,HIGH,3999.9,"[[0.0, 0.0, 49.42614613531816, -1.8102040292442325, 45.02181072879547, -1.8102040292442325, -0.8475838646865235, 28.080808080808243, 32.424242424242465, -0.06246252248650608, -0.408336030675005, -7.5, -0.0012979616782968274, -0.001340564555656271, 0.0019750493762344286, 0.0062751568789219505, 1.0, 0.09230306557005814, -28.976941999999983, 6.432852548130572, 0.008077632867234476, 1.0, 0.0, 0.0, 0.0]]",0
17,2025-11-04 01:22:05.899325,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998002432212143,HIGH,3998.7,"[[0.0, 0.0, 49.240825096212475, -2.1544871691608023, 44.17748008633573, -2.1544871691608023, -0.9344960389064365, 23.93939393939374, 28.31649831649827, -0.10991481601758668, -0.11241007194244812, -9.5, -0.0014257540132538037, -0.0015536420573345026, 0.0016755445519793478, 0.006577137569710202, 1.0, 0.01772315087625422, -29.07349399999998, 6.097865410554797, 0.008320973540722773, 1.0, 0.0, 0.0, 100.0]]",0
18,2025-11-04 01:37:05.879229,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9997732896136328,HIGH,4002.2,"[[0.0, 0.0, 50.179998825361025, -2.2252649085808116, 47.97941461112972, -2.2252649085808116, -0.7622817811132585, 21.26666021234657, 22.981142629704678, -0.09485771342986338, 0.02499250224932137, -18.600000000000364, -0.00043968734118771374, -0.0006134443018419054, 0.002548598270950932, 0.00569686672330223, 1.0, 0.18741814759385259, -29.08606999999999, 6.37853597145767, 0.007432406481691564, 1.0, 0.0, 0.0, 0.0]]",0
19,2025-11-04 01:52:06.276637,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998344605424416,HIGH,4001.6,"[[0.0, 0.0, 49.999922112006566, -2.121982979313998, 47.487531158335955, -2.121982979313998, -0.5227075379183304, 27.6622215528848, 23.243825467230575, 0.0024990628514354185, 0.1551784552235036, -23.40000000000009, -0.0005339614048831153, -0.0007227516171236952, 0.002399040383846439, 0.005847660935625772, 1.0, 0.16105720363592557, -29.62970999999999, 5.992767929740774, 0.00485621252225876, 1.0, 0.0, 0.0, 100.0]]",0
20,2025-11-04 02:07:06.894011,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998173360664648,HIGH,3994.0,"[[0.0, 0.0, 48.46912990950443, -2.6044919554051376, 41.66982330661007, -2.6044919554051376, -0.8041166351508264, 28.283517713633938, 25.7934172095773, -0.2098740755546724, -0.11504026409242529, -13.0, -0.0022157214981282643, -0.0025091855853748082, 0.0007761642463695315, 0.007761642463695543, 1.0, 0.5815148588122052, -32.249170999999976, 6.506557717229905, 0.005102463377353305, 1.0, 0.0, 0.0, 0.0]]",0
21,2025-11-04 02:22:07.338838,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.999863371961179,HIGH,3999.3,"[[0.0, 0.0, 49.665324512577946, -2.3826808737039755, 46.12094295289509, -2.3826808737039755, -0.49648619729051235, 37.922651094954, 32.52276624375622, 0.0175061271445065, -0.07745352788326443, -17.0, -0.0008644219229146095, -0.001152468821590544, 0.0021003675643237792, 0.006426124571800019, 1.0, 0.08050577757818178, -32.42128299999998, 6.306312489151321, 0.0029454491712459893, 1.0, 0.0, 0.0, 0.0]]",0
22,2025-11-04 02:37:07.775836,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998709981856742,HIGH,3997.9,"[[0.0, 0.0, 49.351010725256714, -2.540260966189635, 44.788185517699524, -2.540260966189635, -0.505619083379639, 36.90184022664851, 34.56842871808414, 0.05505918862778181, -0.1298993280207772, -5.299999999999727, -0.0010751424206455799, -0.0014206545455669039, 0.0017509192325971135, 0.006778558743340231, 1.0, 0.0, -32.12479899999998, 5.892326108566279, 0.002970058442144504, 1.0, 0.0, 0.0, 100.0]]",0
23,2025-11-04 02:52:08.097967,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998326240324196,HIGH,3999.5,"[[0.0, 0.0, 49.56195333358747, -2.510979074142142, 46.8271226163502, -2.510979074142142, -0.3634403681332281, 44.86036838978049, 37.86286767563026, -0.06496589290622135, -0.16225661507738298, -1.699999999999818, -0.0005831867163646128, -0.0009560066507775949, 0.002150268783597927, 0.006375796974621828, 1.0, 0.32366189970804854, -31.625115999999984, 5.844910405672483, 0.003049837533181231, 1.0, 0.0, 100.0, 0.0]]",0
24,2025-11-04 03:07:08.466313,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998918227452422,HIGH,4006.9,"[[0.0, 0.0, 51.169444343271245, -1.6093215141686414, 53.58748291799029, -1.6093215141686414, 0.39515548369945197, 69.93464052287585, 51.43707607475727, 0.12744265080713024, 0.13494939397726835, 11.5, 0.0010948228648809033, 0.0008448089006361637, 0.003993111882003544, 0.004092939679053655, 1.0, 0.33625729340149196, -30.98521899999999, 5.9615273572527485, 0.0032744660817164224, 1.0, 0.0, 0.0, 0.0]]",0
25,2025-11-04 03:22:08.844658,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998918227452422,HIGH,4008.7,"[[0.0, 0.0, 51.553249294972126, -1.0871767493681546, 55.29221010953821, -1.0871767493681546, 0.7685942114559263, 85.2437363834419, 66.62647719020252, 0.3027573437421882, 0.15740555666599043, 10.099999999999909, 0.0014638039801422751, 0.0012855724783908155, 0.004440342255594015, 0.0018958764686807105, 1.0, 0.3235314664219508, -31.811983999999985, 5.87778375571455, 0.00353768207032672, 1.0, 0.0, 0.0, 0.0]]",0
26,2025-11-04 03:37:09.194888,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998451245587999,HIGH,4004.0,"[[0.0, 0.0, 50.30575479856832, -1.0014738626746293, 50.81432887503199, -1.0014738626746293, 0.7114289949281802, 80.84971910112404, 75.22643774530216, 0.15258010455487803, 0.1350472665432978, 1.599999999999909, 0.00031072754014334, 0.00014189438133096742, 0.003271728271728249, 0.0030469530469530016, 1.0, 0.5101620563336559, -32.12861199999998, 5.6456003186985955, 0.003316970967473821, 1.0, 0.0, 0.0, 0.0]]",0
27,2025-11-04 03:52:09.200174,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998485199614878,HIGH,4004.7,"[[0.0, 0.0, 50.65055366455945, -0.7409637299551832, 51.53656737953899, -0.7409637299551832, 0.7791647828582087, 78.83895131086159, 80.02116431258322, 0.20768691822639074, 0.2252421352954448, 1.599999999999909, 0.00044768724552993227, 0.000317181932801831, 0.003445951007566042, 0.0009988263790046696, 1.0, 1.0512023351421775, -31.522935999999984, 5.428138303360601, 0.003384659069950593, 1.0, 0.0, 0.0, 0.0]]",0
28,2025-11-04 04:07:10.005259,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998433022383262,HIGH,4005.1,"[[0.0, 0.0, 50.729747536746615, -0.42733481701998244, 51.86591864037149, -0.42733481701998244, 0.8606861042673362, 77.9026217228466, 79.50920724094907, 0.07246014691919545, 0.07496064566103744, -0.900000000000091, 0.0004813733200196716, 0.0004018653170893168, 0.003545479513620089, 0.000898853961199448, 1.0, 0.4135909975132622, -31.292842999999984, 5.375347605669395, 0.0033692369538607754, 1.0, 0.0, 0.0, 0.0]]",0
29,2025-11-04 04:22:10.367866,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998809884930726,HIGH,3998.7,"[[0.0, 0.0, 49.329390356054866, -1.0573598990522441, 45.48692761301225, -1.0573598990522441, 0.24782453758601464, 58.801498127341034, 69.10112359550598, -0.13236763236763593, -0.07746514068670551, -2.800000000000182, -0.0009085566700296426, -0.0010910417153789142, 0.0019506339560356435, 0.002500812764148348, 1.0, 0.34703662087215403, -31.662988999999985, 5.235609684920772, 0.0032733832929234498, 1.0, 0.0, 0.0, 0.0]]",0
30,2025-11-04 04:37:10.345718,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998693869041122,HIGH,3997.6,"[[0.0, 0.0, 49.41889258344762, -1.3015766041280585, 44.41547716023777, -1.3015766041280585, 0.00015393159329635253, 44.00749063670393, 56.99126092384532, -0.21964856230032304, 0.025021268077862757, -4.800000000000182, -0.0010758191845660664, -0.001300999669319019, 0.0016760056033619717, 0.002776665999599737, 1.0, 0.08856189948124328, -31.672159999999998, 5.0535952799869, 0.0033349647500949893, 1.0, 0.0, 0.0, 0.0]]",0
31,2025-11-04 04:52:11.076420,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.999870370848312,HIGH,3996.6,"[[0.0, 0.0, 49.218423584181295, -1.5702156932220532, 43.424058557363956, -1.5702156932220532, -0.21449531110222364, 37.45318352059896, 46.62921348314609, -0.17733596423308295, -0.03251707146252336, -2.0, -0.0012011428185952542, -0.0014885956531066262, 0.0014262122804383271, 0.003027573437421786, 1.0, 0.1537515814448377, -31.968576999999996, 4.811063133602511, 0.0034563956472749347, 1.0, 0.0, 0.0, 0.0]]",0
32,2025-11-04 05:07:11.081510,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998612432151069,HIGH,3998.7,"[[0.0, 0.0, 49.53136714881401, -1.4340417875837375, 45.866445504457204, -1.4340417875837375, -0.09636313396686247, 41.94756554307111, 42.50936329588017, -0.1697665709649243, 0.05755179661695031, 3.0, -0.0006643411551752585, -0.0009561094019285389, 0.0019506339560356435, 0.002500812764148348, 1.0, 0.182034495199975, -31.553716999999995, 4.57338186319188, 0.0031235352132779914, 1.0, 0.0, 0.0, 100.0]]",0
33,2025-11-04 05:22:11.807133,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998740940940555,HIGH,3998.7,"[[0.0, 0.0, 49.57494527562185, -1.7254846195382925, 46.90917504671572, -1.7254846195382925, -0.2584303887878534, 36.329588014981134, 37.39076154806498, -0.030000750018754907, -0.08745190145420523, -3.400000000000091, -0.0005150706546501881, -0.0008812915349860367, 0.0019506339560356435, 0.002500812764148348, 1.0, 1.390747845986655, -30.99266799999999, 4.82410835219697, 0.0034636564219302224, 1.0, 0.0, 0.0, 0.0]]",0
34,2025-11-04 05:37:11.776204,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9999140983906518,HIGH,3999.8,"[[0.0, 0.0, 49.81992923484964, -1.50948993923339, 48.11053768857915, -1.50948993923339, -0.05111545374016346, 35.80838637018508, 36.03101018831419, 0.02750894040564056, -0.10489510489509746, -2.0, -0.00024088810933184314, -0.0005987736475287037, 0.0022251112555628006, 0.002225111255562687, 1.0, 0.0, -28.94016199999999, 4.5724271264349, 0.003419233791166418, 1.0, 0.0, 0.0, 100.0]]",0
35,2025-11-04 05:52:12.381218,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9999122341543452,HIGH,3998.5,"[[0.0, 0.0, 49.53166912292175, -1.6994144980308192, 47.18024173995795, -1.6994144980308192, -0.15253196889883647, 31.11888111888138, 32.54149096845768, 0.02751788662629373, -0.19718450479233596, 1.900000000000091, -0.0004461581162228372, -0.0008606397735821466, 0.00190071276728771, 0.0025509566087282276, 1.0, 0.9081916142353782, -29.174955999999984, 4.7135084276707495, 0.003449272536251961, 1.0, 0.0, 0.0, 0.0]]",0
36,2025-11-04 06:07:12.502298,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.999918675276604,HIGH,3993.4,"[[0.0, 0.0, 48.323375261648536, -2.0285649403685966, 42.236200731546155, -2.0285649403685966, -0.3879975435896008, 14.452214452214287, 24.562391416324175, -0.14003500875218178, -0.2572620326198205, -4.5, -0.0015647369126522597, -0.0020557993150593164, 0.0006260329543747183, 0.0038313216807732073, 1.0, 9.217586749123145, -48.134635, 4.7473686811452716, 0.003798897255570287, 1.0, 0.0, -80.0, 0.0]]",0
37,2025-11-04 06:22:12.786354,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998465428631439,HIGH,3986.7,"[[0.0, 0.0, 47.104093285170265, -3.3768319493374293, 38.48360301691718, -3.3768319493374293, -1.2711754545064284, 16.351981351981536, 21.196581196581377, -0.19276987782896882, -0.46935463737362015, -9.700000000000273, -0.002752303562873764, -0.003499457276086293, 0.0010033360925075878, 0.005518348508791733, 1.0, 0.8767602122086854, -47.952363, 5.35838955005496, 0.0061004415605195456, 1.0, 0.0, 0.0, 0.0]]",0
38,2025-11-04 06:37:13.142556,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998465428631439,HIGH,3991.0,"[[0.0, 0.0, 48.06446439054764, -3.278812856476179, 42.91686438561945, -3.278812856476179, -0.979374135886085, 21.28205128205173, 19.199689199689445, -0.22001100055003553, -0.22250556263906374, -11.199999999999818, -0.0015862756566484147, -0.002359865792810851, 0.0020796792783763923, 0.004434978702079634, 1.0, 0.547955426855018, -46.157194, 5.40978897910206, 0.005965234285745539, 1.0, 0.0, 0.0, 0.0]]",0
39,2025-11-04 11:15:26.940021,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9999075368754798,HIGH,3985.5,"[[0.0, 0.0, 47.00008988551507, -2.3026894959275523, 48.002922907745585, -2.3026894959275523, 1.3554055655516244, 70.08547008546955, 73.6858276073957, 0.057742518578041135, 0.02007679373603466, 9.599999999999909, -0.0001256129780973156, -0.0015787570607068355, 0.003788734161334816, 0.002082549240998666, 0.0, 0.0, 15.28967500000001, 5.66933341310318, 0.004322535208466981, 1.0, 0.0, 0.0, 100.0]]",0
40,2025-11-04 11:30:27.909502,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9999031972737862,HIGH,3988.1,"[[0.0, 0.0, 47.69651844002352, -1.707827474120677, 50.67253615624574, -1.707827474120677, 1.529608067362683, 71.93732193732099, 73.12440645773906, 0.02508088585688739, 0.3497559257209071, 6.900000000000091, 0.0004248533749314197, -0.0009214713794805942, 0.004438203655876187, 0.0014292520247737703, 0.0, 0.0, 14.25173500000001, 5.509750414168212, 0.004634877839138844, 1.0, 0.0, 0.0, 100.0]]",0
41,2025-11-04 11:45:28.437371,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9999075690653004,HIGH,3985.1,"[[0.0, 0.0, 46.94952600222852, -1.7904734178714534, 47.61346575178446, -1.7904734178714534, 1.1942923448781966, 67.52136752136673, 69.8005698005691, -0.07271815446339147, 0.18351852782945155, -0.7000000000002728, -0.00024193847461723405, -0.0015920739374888195, 0.0036887405585806676, 0.002183132167323348, 1.0, 0.02080030350962719, 12.668907000000003, 5.40506524022024, 0.004472722222742041, 1.0, 0.0, 0.0, 100.0]]",0
42,2025-11-04 12:00:30.004946,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998485634847796,HIGH,3981.6,"[[0.0, 0.0, 47.10471945858235, -2.185575921212603, 44.42110800708472, -2.185575921212603, 0.6911715267277221, 52.70655270655184, 60.92117758784345, -0.19551812302602833, 0.12321774335504188, 1.400000000000091, -0.000937554148348995, -0.002342430280514514, 0.002812939521800236, 0.0030640948362468034, 1.0, 0.04549225698893646, 11.28205900000001, 5.31996244882296, 0.004421504193300034, 1.0, 0.0, 0.0, 100.0]]",0
43,2025-11-04 12:15:29.708195,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998293887386639,HIGH,3979.9,"[[0.0, 0.0, 46.7435277014496, -2.3211884568249843, 42.75860113611665, -2.3211884568249843, 0.5826814982378172, 50.284900284899685, 60.1139601139594, -0.23813104727528067, 0.08046873035432167, -0.29999999999972715, -0.0013253907565489928, -0.0027517356811584386, 0.002386994648106736, 0.0034925500640719843, 1.0, 3.581318547130983, 2.222487000000008, 5.693295782156287, 0.0044771236948487215, 1.0, 0.0, 0.0, 0.0]]",0
44,2025-11-04 12:30:30.285707,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998577394648325,HIGH,3979.9,"[[0.0, 0.0, 46.12643915947748, -2.4679643267472784, 42.75039289439927, -2.4679643267472784, 0.3519483485380994, 42.450142450141875, 51.566951566950884, -0.14050934638062396, 0.02764652659092981, -2.900000000000091, -0.001205219237609449, -0.002653539764693812, 0.002386994648106736, 0.0034925500640719843, 1.0, 0.7418912008272777, 1.8720379999999928, 5.493576460803936, 0.00453819792107553, 1.0, 0.0, 0.0, 0.0]]",0
45,2025-11-04 12:45:30.878354,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998388132595727,HIGH,3969.8,"[[0.0, 0.0, 44.2622197250442, -3.8607066618728823, 34.2512751733209, -3.8607066618728823, -0.7757123876968977, 16.520078968212168, 29.628250444294622, -0.39142871480905006, -0.43389932532416076, -4.399999999999636, -0.0031468895038149294, -0.004824082024704953, 2.519018590366361e-05, 0.006045644616857272, 1.0, 0.5577437365073677, -2.3611200000000023, 5.475256302272021, 0.0056983091985646096, 1.0, 0.0, 0.0, 0.0]]",0
46,2025-11-04 13:00:31.315329,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998388132595727,HIGH,3966.2,"[[0.0, 0.0, 43.106295080403214, -4.800427798418696, 31.796518614692936, -4.800427798418696, -1.3411393577701696, 2.84900284900282, 16.38176638176631, -0.3767708228674782, -0.5466399197592842, -11.600000000000364, -0.003636525110098139, -0.0054893097312265614, 0.0, 0.006958801875851033, 1.0, 0.05388488612102577, -10.599005000000004, 5.433212444782263, 0.007107880974742919, 1.0, 0.0, 0.0, 0.0]]",0
47,2025-11-04 13:15:31.110835,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998388132595727,HIGH,3970.3,"[[0.0, 0.0, 43.43229548693398, -4.8444635653459045, 36.609695819898555, -4.8444635653459045, -1.14153644312504, 13.943355119826217, 13.127758225797658, -0.24121209075604888, -0.4787687371534566, -6.399999999999636, -0.0024261828225596426, -0.004316816616775038, 0.0017882779638819142, 0.005918948190313075, 1.0, 0.01246201853214652, 3.897052, 5.475158851982665, 0.007200754851362403, 1.0, 0.0, 0.0, 0.0]]",0
48,2025-11-04 13:16:56.392985,PAXG/USDT,b'\x01\x00\x00\x00\x00\x00\x00\x00',0.9998225048579794,HIGH,3970.8,"[[0.0, 0.0, 43.558634552569856, -4.804577525460445, 37.28942242110565, -4.804577525460445, -1.1096276112166725, 14.488017429194402, 13.309312328920386, -0.22864896102916532, -0.4662355241389693, -5.899999999999636, -0.002311947757768052, -0.004196321863822594, 0.0019139719955677352, 0.005792283670796816, 1.0, 0.015710396445539745, 3.9085710000000002, 5.5084921853159985, 0.007154545957447059, 1.0, 0.0, 0.0, 0.0]]",0
